,Codigo_Aviso,Valor_UF
1245,6790749,12610.0
1246,6788003,4228.0
1247,4716347,2520.48
1248,5566067,37000.0
1249,5623954,3560.18
1250,6493850,3856.33
1251,5687719,1450.0
1252,3124641,7025.0
1253,6588767,5050.0
1254,6683664,1200.0
1255,4722332,2299.94
1256,6443895,15000.0
1257,5020384,9174.0
1258,6397839,34800.0
1259,6597228,8500.0
1260,6335261,29900.0
1261,5143907,7876.5
1262,3502690,11342.16
1263,5616757,2741.02
1264,5938588,3590.0
1265,4075191,1102.71
1266,5072130,11500.0
1267,6393664,11500.0
1268,6692010,3100.0
1269,6790315,13232.51
1270,6579489,2205.42
1271,4912632,46000.0
1272,3728578,28789.0
1273,6604963,4095.78
1274,5627313,14500.0
1275,5640139,15950.0
1276,5078316,5986.14
1277,6405373,2347.2
1278,6325069,4410.84
1279,5671537,6301.2
1280,5905328,10900.0
1281,6593816,4568.37
1282,6809840,5828.61
1283,6261530,12287.33
1284,6097310,25900.0
1285,5528264,4410.84
1286,5681081,5490.0
1287,5391663,1953.37
1288,4903883,5040.96
1289,4903171,20800.0
1290,5950233,2678.01
1291,5159920,26800.0
1292,3676096,55000.0
1293,6007669,45000.0
1294,6098784,45000.0
1295,6575281,16000.0
1296,6814178,27300.0
1297,5382479,2047.89
1298,5309516,3670.0
1299,5730527,2709.51
1300,6691125,14200.0
1301,6789890,18000.0
1302,5622766,8900.0
1303,6248757,4568.37
1304,5477624,1575.3
1305,5320899,1992.44
1306,6814135,14800.0
1307,6809160,6500.0
1308,6493823,2205.42
1309,5949689,4725.9
1310,5883697,11972.27
1311,6328710,25900.0
1312,6341031,12894.0
1313,5607742,5986.14
1314,6028195,2898.55
1315,6809140,9294.27
1316,4711270,2362.95
1317,6404551,4200.0
1318,6085224,4253.31
1319,6787954,1890.36
1320,6088481,24990.0
1321,5930578,12500.0
1322,6814115,14500.0
1323,6242029,12590.0
1324,6410130,13400.0
1325,6400899,7246.38
1326,6469850,11200.0
1327,5956857,15480.0
1328,5528206,2930.06
1329,5869531,16200.0
1330,6814105,15480.0
1331,4842547,5400.0
1332,6685854,4430.0
1333,6789782,3630.0
1334,6580167,13800.0
1335,5879564,2016.38
1336,4999032,3625.0
1337,6169497,4694.39
1338,6814076,14490.0
1339,6808930,13250.0
1340,6411372,2835.54
1341,5221478,5482.04
1342,5548980,29000.0
1343,5961846,10000.0
1344,5833405,20000.0
1345,5643080,22900.0
1346,4895610,7265.0
1347,6808897,1890.36
1348,5741022,55000.0
1349,1213620,44460.0
1350,6252952,25000.0
1351,2835948,20500.0
1352,6600487,2260.0
1353,2234783,18500.0
1354,6814021,17000.0
1355,6808744,1354.76
1356,6332280,5671.08
1357,6789738,4914.0
1358,5143682,7246.38
1359,5759784,10703.0
1360,6079767,3308.13
1361,6519721,13600.0
1362,4862921,2835.54
1363,6710699,2362.95
1364,6691178,40000.0
1365,6493806,1669.82
1366,6212958,2300.0
1367,6438937,6931.32
1368,6697986,4095.78
1369,6694187,7500.0
1370,5393660,12500.0
1371,6808259,6174.0
1372,3328074,16000.0
1373,5969023,7718.97
1374,5549188,11700.0
1375,5695353,4536.86
1376,4720535,7876.5
1377,5829921,11972.27
1378,6813938,5702.0
1379,6808204,8750.0
1380,6492241,2300.0
1381,6254512,4850.0
1382,6098488,16500.0
1383,6555745,2047.89
1384,6698029,11027.1
1385,5212368,5300.0
1386,3724984,38100.0
1387,5341530,4253.31
1388,6250391,1890.36
1389,6088173,17200.0
1390,5143676,11027.1
1391,5930711,6301.2
1392,6373567,10500.0
1393,5213230,2205.42
1394,6175543,1575.3
1395,6808122,6650.0
1396,6689729,8975.0
1397,6449687,3150.6
1398,5883520,16900.0
1399,5145360,13400.0
1400,5486801,4568.37
1401,6343413,33500.0
1402,6096776,46900.0
1403,6808027,2615.0
1404,5111510,18000.0
1405,6396927,2772.53
1406,6401305,41394.0
1407,6097338,42000.0
1408,4700963,9800.0
1409,6493738,5671.08
1410,6813510,4730.0
1411,6807990,2110.9
1412,3170373,23000.0
1413,5391665,2599.24
1414,6312960,62500.0
1415,6170768,9260.0
1416,6341882,2615.0
1417,5648377,18000.0
1418,6813496,2450.0
1419,6807653,14890.0
1420,6170454,2394.45
1421,6357344,6301.2
1422,3605420,4379.33
1423,3409982,2993.07
1424,5762932,65000.0
1425,6810648,1858.85
1426,6335297,20390.0
1427,6667117,4788.91
1428,6104218,12590.0
1429,6482705,29000.0
1430,3436218,8821.68
1431,6789588,5040.0
1432,5868900,1983.0
1433,5691429,25500.0
1434,4864859,5040.96
1435,6807522,2678.01
1436,6173470,15245.0
1437,6481773,9745.0
1438,6096023,13232.51
1439,6684516,17500.0
1440,6261387,25000.0
1441,6752867,2678.01
1442,5829482,2835.54
1443,4795400,3780.72
1444,5143822,5513.55
1445,6561858,1480.78
1446,5143494,6460.0
1447,3071295,11200.0
1448,6334404,35000.0
1449,5305521,45000.0
1450,5099912,13500.0
1451,3180412,9136.74
1452,6799844,22069.0
1453,6353178,3860.0
1454,6085143,4850.0
1455,6250424,5040.96
1456,6514427,3299.0
1457,6555536,12360.0
1458,5935673,6500.0
1459,6806840,3465.66
1460,6799677,6500.0
1461,6386927,20500.0
1462,6490447,3780.72
1463,6789546,9250.0
1464,6088426,18000.0
1465,5628435,4680.0
1466,6812501,9850.0
1467,5221886,2772.53
1468,6799574,30000.0
1469,6579718,21400.0
1470,4983686,11000.0
1471,6393673,40000.0
1472,6115337,11490.0
1473,6110932,26500.0
1474,6812408,27900.0
1475,6806564,8200.0
1476,6799518,5400.0
1477,6574584,2520.48
1478,6098652,2457.47
1479,5814425,4212.0
1480,6695533,30000.0
1481,6810567,11972.27
1482,6812400,9900.0
1483,6806544,8200.0
1484,6799449,4883.43
1485,6250198,11000.0
1486,5994749,5545.05
1487,5868891,2280.0
1488,5580753,13700.0
1489,6104930,4253.31
1490,6812320,12800.0
1491,6806522,6990.0
1492,6799431,2678.01
1493,6482846,9350.0
1494,6580113,3809.0
1495,3506764,35500.0
1496,6340072,12500.0
1497,6411242,12190.0
1498,6696677,93096.0
1499,6806463,22000.0
1500,6099903,26000.0
1501,5543641,5986.14
1502,6485300,4900.0
1503,6714113,4790.0
1504,2832214,13400.0
1505,6695753,12650.0
1506,6812258,18900.0
1507,6806467,12626.0
1508,6799327,2142.41
1509,6477970,2741.02
1510,4927289,13800.0
1511,5949701,4690.0
1512,5133478,26500.0
1513,4574710,5800.0
1514,6697218,9500.0
1515,5747806,2016.38
1516,6493530,2047.89
1517,6475047,6950.0
1518,6482967,3150.6
1519,6553483,5850.0
1520,5194579,3100.0
1521,5978902,16200.0
1522,6812066,8102.0
1523,4651431,26438.0
1524,5738024,4373.0
1525,6573092,19100.0
1526,6486505,23500.0
1527,6249431,3938.25
1528,6255418,11500.0
1529,6343313,27900.0
1530,6812059,5581.0
1531,6805899,1512.29
1532,6172257,3780.72
1533,6477831,18900.0
1534,6481758,7189.0
1535,4708978,38000.0
1536,4720572,19890.0
1537,6596292,6616.26
1538,4898919,14160.0
1539,6805761,4095.78
1540,6328409,6458.73
1541,6482474,4500.0
1542,6321458,3780.72
1543,5811608,17000.0
1544,3124701,17734.0
1545,5272649,19500.0
1546,6812016,2299.94
1547,6805742,5040.96
1548,5020370,5040.96
1549,6378273,4568.37
1550,6244814,10700.0
1551,6085746,17675.0
1552,6405747,10200.0
1553,5514233,2350.0
1554,6811908,13990.0
1555,6805697,9000.0
1556,5820041,13232.51
1557,3344384,10396.98
1558,6572756,16000.0
1559,4708915,70000.0
1560,6579427,12500.0
1561,6354869,2993.07
1562,6811893,4260.0
1563,6805675,4095.78
1564,5367271,7900.0
1565,5683491,23000.0
1566,6469418,25000.0
1567,5741236,20500.0
1568,6590171,5828.61
1569,6338824,5513.55
1570,6811863,5885.0
1571,6414901,12300.0
1572,3508925,39100.0
1573,6078218,14300.0
1574,6318936,9600.0
1575,3511987,10396.98
1576,5938779,4725.9
1577,6410011,18000.0
1578,6811844,4150.0
1579,6805601,10081.92
1580,3754141,50000.0
1581,5738102,3180.0
1582,6492617,8950.0
1583,5021738,1890.36
1584,6339756,2110.9
1585,5100010,10000.0
1586,6501854,10500.0
1587,5615542,6000.0
1588,6327265,4150.0
1589,6432552,45000.0
1590,6402012,40000.0
1591,5848619,8191.56
1592,3945135,19659.74
1593,6259920,12330.0
1594,6810388,3990.0
1595,5886268,11000.0
1596,6799154,7590.0
1597,6467777,4725.9
1598,6400921,7246.38
1599,6104188,12300.0
1600,6811462,7990.0
1601,6412734,10900.0
1602,5074080,17328.29
1603,6805112,20000.0
1604,6799132,2047.89
1605,6423757,13642.0
1606,6398264,12832.0
1607,6099958,26200.0
1608,5715469,5040.96
1609,6261514,35800.0
1610,5958659,11700.0
1611,6805034,3465.66
1612,6799117,8506.62
1613,6566117,21424.07
1614,6787577,5040.96
1615,6255383,28000.0
1616,6811272,16700.0
1617,6155063,16500.0
1618,4911437,12287.33
1619,6805013,2898.55
1620,6493746,5986.14
1621,6083552,28500.0
1622,6467947,10550.0
1623,5221940,8500.0
1624,6811243,4410.84
1625,6315319,2709.51
1626,6013130,12500.0
1627,6804998,2993.07
1628,4082561,1197.23
1629,6401161,41394.0
1630,6405233,2993.07
1631,6014052,4400.0
1632,6493699,6692.0
1633,5514241,1350.0
1634,5819135,20800.0
1635,6098625,11000.0
1636,6798509,6080.66
1637,6394589,2741.02
1638,6574121,8500.0
1639,6452451,4253.31
1640,6411165,6316.0
1641,6411303,6800.0
1642,5076338,21900.0
1643,6295072,25900.0
1644,6798470,24000.0
1645,6400786,5582.0
1646,5750516,2047.89
1647,6582492,12400.0
1648,6350601,11500.0
1649,4730411,6868.0
1650,3503278,16000.0
1651,6803476,2350.0
1652,6414706,9450.0
1653,6034928,45000.0
1654,6354517,4574.0
1655,5386644,19990.0
1656,5314309,13500.0
1657,6589118,5100.0
1658,6589980,8191.56
1659,6328463,12950.0
1660,6798391,10500.0
1661,5178362,6301.2
1662,6571957,2555.0
1663,6789055,5702.0
1664,5427833,5800.0
1665,6284423,3119.09
1666,4900127,24000.0
1667,6803354,3465.66
1668,6798329,44000.0
1669,6579887,16000.0
1670,6572564,4200.0
1671,6789010,2205.42
1672,5696507,18000.0
1673,6025585,4900.0
1674,5822644,19845.62
1675,6803335,4410.84
1676,6798234,12500.0
1677,6086354,17500.0
1678,6014692,11972.27
1679,5221927,3623.19
1680,5149017,15500.0
1681,6220666,15900.0
1682,6599567,8424.0
1683,6803309,2835.54
1684,6798116,4731.0
1685,5148020,5828.61
1686,6400575,1984.88
1687,5887467,5671.08
1688,6261420,16500.0
1689,4901365,15437.93
1690,6343287,27900.0
1691,6803276,21600.0
1692,3508197,16500.0
1693,6561135,3938.25
1694,6358369,4700.0
1695,5751003,12300.0
1696,6557509,12287.33
1697,6084432,29980.0
1698,2637745,13232.51
1699,6803261,26950.0
1700,6798042,4250.0
1701,5550710,6092.0
1702,5695318,4883.43
1703,6400987,7246.38
1704,2526485,4725.9
1705,5756813,14500.0
1706,6139467,19900.0
1707,6803211,7980.0
1708,6797949,4064.27
1709,6678369,16800.0
1710,6402683,18700.0
1711,6584789,4410.84
1712,6342395,8500.0
1713,6340081,7750.0
1714,6555440,13171.0
1715,6803199,45800.0
1716,4052239,4725.9
1717,6459156,4900.0
1718,6401185,41394.0
1719,3072692,4410.84
1720,5803621,4725.9
1721,4977019,25000.0
1722,6179183,4686.0
1723,6803162,19200.0
1724,3725203,39600.0
1725,6009694,3700.0
1726,6263379,13000.0
1727,6584782,17328.29
1728,5775748,15000.0
1729,6192065,3780.72
1730,6116194,3087.59
1731,6802843,27000.0
1732,6410074,19848.77
1733,2501482,27280.39
1734,6580314,17600.0
1735,5047314,6890.0
1736,6600532,1740.0
1737,5556606,11972.27
1738,4921309,16500.0
1739,6802714,3229.36
1740,6254225,11900.0
1741,5741251,13590.0
1742,6238950,9800.0
1743,6328789,2425.96
1744,6058426,2800.0
1745,6600466,5320.0
1746,6693987,3465.66
1747,6802625,17200.0
1748,6324179,4880.28
1749,6242173,4988.0
1750,5681235,3623.19
1751,4825656,3150.6
1752,5829994,4410.84
1753,6179670,14000.0
1754,6411342,2550.0
1755,6802557,3998.0
1756,6408630,13400.0
1757,6576506,20700.0
1758,5612941,26400.0
1759,3771435,3938.25
1760,6308500,4300.0
1761,6417060,8655.0
1762,5475702,17158.0
1763,6802500,4571.0
1764,4914596,14500.0
1765,6563698,4253.31
1766,5949676,1795.84
1767,6092326,8821.68
1768,6033031,2835.54
1769,5274043,11500.0
1770,6342795,3780.72
1771,6802458,2362.95
1772,6173579,2362.95
1773,4073357,40000.0
1774,6395992,4150.0
1775,5888078,2772.53
1776,5819344,23900.0
1777,6462091,8506.62
1778,5063773,14750.0
1779,6802416,4899.0
1780,6401009,7246.38
1781,6400855,7246.38
1782,1879923,4339.95
1783,6488518,4155.0
1784,6595980,4410.84
1785,5327150,4095.78
1786,5628089,2570.89
1787,6709424,3472.0
1788,6414689,2900.0
1789,6403306,14500.0
1790,5921842,2142.41
1791,1339112,15000.0
1792,5897002,1780.09
1793,3503977,64272.21
1794,3184470,4819.0
1795,6585516,2741.02
1796,5299772,43888.0
1797,6161858,6490.23
1798,6223467,5891.62
1799,5364962,4521.11
1800,3999611,56000.0
1801,5159883,23500.0
1802,6088443,29800.0
1803,6411385,16300.0
1804,6493789,2678.01
1805,5875518,15400.0
1806,6576443,18000.0
1807,6401329,41394.0
1808,1841597,55000.0
1809,5599008,11500.0
1810,6170068,4095.78
1811,6328681,20500.0
1812,4075740,6500.0
1813,5542518,14300.0
1814,6786923,9451.48
1815,5916192,6931.32
1816,6088530,17500.0
1817,5758478,4725.9
1818,5683302,5229.99
1819,5401964,21900.0
1820,6406972,2190.0
1821,5825687,9800.0
1822,6475140,4379.33
1823,6098512,31000.0
1824,4912624,46000.0
1825,4921054,3119.09
1826,5052348,11500.0
1827,6801540,8191.56
1828,5533571,4490.0
1829,6464995,2016.38
1830,6786820,6550.0
1831,6525195,2445.0
1832,5633924,2205.42
1833,6378072,7190.0
1834,2737251,27880.0
1835,6801519,4095.78
1836,6690314,1890.36
1837,6459125,4095.78
1838,6315766,5198.17
1839,5305273,1890.36
1840,6116491,6500.0
1841,4902258,13232.51
1842,5314611,11657.21
1843,6801288,5828.61
1844,6097982,26000.0
1845,6091171,21900.0
1846,6136020,7088.85
1847,4996373,5750.0
1848,5988864,5513.55
1849,6261996,11900.0
1850,1376958,47000.0
1851,5518914,7876.5
1852,5519231,1953.37
1853,5546575,10300.0
1854,6786610,2205.42
1855,6169587,1260.24
1856,6006650,2110.9
1857,3339617,15900.0
1858,5026658,4422.0
1859,6689841,4750.0
1860,5692196,16500.0
1861,6395070,10100.0
1862,6786529,19900.0
1863,5741048,4725.9
1864,5644822,7561.44
1865,5512083,6500.0
1866,6016590,2783.0
1867,6801042,3465.66
1868,4942777,2835.54
1869,5672213,2930.06
1870,6786272,7718.97
1871,6098138,35800.0
1872,5968764,17000.0
1873,5633912,4410.84
1874,6275498,5040.96
1875,6492755,12800.0
1876,6250402,1575.3
1877,6099828,55000.0
1878,6113559,4410.84
1879,4983723,11972.27
1880,6811054,5828.61
1881,6297509,4568.37
1882,6342652,6616.26
1883,6688724,2520.48
1884,3771409,7561.44
1885,5891344,21000.0
1886,6786225,15200.0
1887,6306216,25000.0
1888,6592195,3921.0
1889,6088361,22000.0
1890,6181069,28000.0
1891,6107987,2362.95
1892,5112572,15500.0
1893,5623065,4095.78
1894,3506759,32500.0
1895,6012015,28900.0
1896,6698015,5806.55
1897,5413272,16900.0
1898,5910094,11700.0
1899,6118480,33850.0
1900,6796617,9950.0
1901,6482977,11027.1
1902,6786159,5000.0
1903,5687604,3465.66
1904,5554835,22000.0
1905,6694171,2900.0
1906,6174123,19200.0
1907,6412561,14500.0
1908,6796570,13000.0
1909,6405329,3938.25
1910,6786027,2173.91
1911,5820760,9294.27
1912,5932167,5230.0
1913,3708149,11027.1
1914,5682782,4883.43
1915,6592331,9550.0
1916,6796152,2362.95
1917,6569577,4990.0
1918,6562090,9950.0
1919,6085675,17000.0
1920,6477803,7400.0
1921,4904537,4253.31
1922,6288578,16000.0
1923,6454362,4725.9
1924,6796147,1575.3
1925,4659714,4095.78
1926,6785993,9136.74
1927,6404580,9400.0
1928,6191860,2750.0
1929,6694955,4600.0
1930,5099992,21300.0
1931,6454556,2268.43
1932,6796113,3308.13
1933,6174853,5800.0
1934,6197806,10396.98
1935,5886657,42000.0
1936,6330969,11300.0
1937,5100212,25000.0
1938,3684423,13750.0
1939,6457804,2394.45
1940,6795785,45000.0
1941,6423457,10000.0
1942,5703451,10900.0
1943,6638435,2265.28
1944,6694681,13900.0
1945,6115143,14950.0
1946,4869249,4699.0
1947,6465938,2299.94
1948,6795638,4536.86
1949,6485752,3465.66
1950,5221467,4316.32
1951,6490555,5236.0
1952,6121179,6931.32
1953,6410088,22000.0
1954,6033053,1984.88
1955,6467046,2142.41
1956,6795297,6400.0
1957,6036940,11915.0
1958,6213068,21500.0
1959,6328372,3623.19
1960,5141760,2630.75
1961,5573391,8664.15
1962,6324651,17400.0
1963,5194591,9995.0
1964,6795092,14300.0
1965,6039880,11027.1
1966,6350374,4100.0
1967,6012096,28400.0
1968,6088512,25000.0
1969,4998750,23800.0
1970,4789439,19533.71
1971,6407819,13400.0
1972,6087478,23000.0
1973,5920979,12290.0
1974,5834897,6301.2
1975,5143586,5040.96
1976,6190144,6100.0
1977,6461595,9990.0
1978,6555322,15500.0
1979,6689231,4300.0
1980,6794817,12300.0
1981,6331601,6400.0
1982,6680350,18500.0
1983,6492207,2980.0
1984,5819314,45000.0
1985,6489372,7490.0
1986,4922553,75000.0
1987,6800616,8518.0
1988,6794675,36000.0
1989,6357217,4883.43
1990,6397100,5000.0
1991,5741010,3686.2
1992,5363347,28000.0
1993,5099978,9937.0
1994,6058410,4253.31
1995,6412752,13800.0
1996,6794470,2150.0
1997,6190048,4000.0
1998,6563640,2353.5
1999,5519968,8506.62
2000,5617418,8950.0
2001,5826104,6800.0
2002,6014683,3119.09
2003,5879583,1417.77
2004,3417275,20000.0
2005,5143269,8191.56
2006,6325088,9105.23
2007,6245890,8200.0
2008,6265311,19430.0
2009,4777311,5198.49
2010,5815505,21900.0
2011,6099622,11342.16
2012,6794327,4100.0
2013,5924398,3938.25
2014,6086094,35000.0
2015,5919968,3500.0
2016,4886536,30000.0
2017,6022848,4200.0
2018,4986422,16000.0
2019,5373249,4870.0
2020,6794289,9000.0
2021,5542501,2250.0
2022,5822321,9475.0
2023,6405250,4568.37
2024,6335776,3717.71
2025,6282261,21600.0
2026,5280171,14190.0
2027,6492763,9700.0
2028,6793980,4410.84
2029,5550209,3623.19
2030,6409469,3050.0
2031,6113914,9322.0
2032,6697995,4883.43
2033,6306121,6000.0
2034,6487810,6550.0
2035,6295209,25800.0
2036,6793893,2457.47
2037,5881897,2362.95
2038,5949661,4095.78
2039,6087247,23500.0
2040,6411260,8824.0
2041,4610578,2445.0
2042,5270323,3780.72
2043,6324780,2362.95
2044,6793872,3623.19
2045,6319239,4347.83
2046,3508699,35000.0
2047,6129530,2520.48
2048,5463129,4662.89
2049,5019466,2835.54
2050,6810143,7400.0
2051,6627502,2678.01
2052,6793853,3780.72
2053,5658025,32500.0
2054,5441197,9136.74
2055,6084073,25000.0
2056,6343359,30800.0
2057,6343426,13800.0
2058,5531237,10950.0
2059,5839088,22961.0
2060,6793738,10000.0
2061,5148028,17013.23
2062,6325108,10396.98
2063,6085971,29800.0
2064,6489391,11250.0
2065,5100086,19500.0
2066,5774450,12600.0
2067,6046703,4507.0
2068,6793671,2205.42
2069,1916055,9540.0
2070,5344597,5352.87
2071,6565246,5000.0
2072,4719338,3900.0
2073,5958638,4253.31
2074,4852036,3780.72
2075,6106910,19500.0
2076,6793621,16000.0
2077,6416081,25900.0
2078,6012055,25900.0
2079,6090931,57000.0
2080,6374922,3780.72
2081,6563676,6773.79
2082,6570639,4800.0
2083,5026628,2993.07
2084,6684496,16450.0
2085,6703887,3875.24
2086,6217155,2437.0
2087,6623621,3300.0
2088,5973006,13500.0
2089,5449175,7500.0
2090,6669551,16500.0
2091,4052244,3150.6
2092,6766371,9200.0
2093,6654414,11500.0
2094,6687825,8821.68
2095,6687759,8200.0
2096,5988180,28000.0
2097,5808670,5009.45
2098,5464439,4095.78
2099,6778864,9400.0
2100,6766292,11027.1
2101,6656578,5040.96
2102,6717412,2993.07
2103,6228037,3345.0
2104,5997478,14177.69
2105,5143764,4410.84
2106,6281884,2520.48
2107,5647267,5000.0
2108,6484827,42000.0
2109,5759972,13500.0
2110,6234813,1890.36
2111,6226280,5282.0
2112,6090079,23500.0
2113,6401209,41394.0
2114,5738181,4705.0
2115,5896178,11900.0
2116,6766273,10712.04
2117,6758135,9600.0
2118,6688373,2993.07
2119,6655645,2100.0
2120,6570177,26200.0
2121,5997609,2047.89
2122,6151396,7570.0
2123,6778788,11040.0
2124,6388263,5313.0
2125,6664232,5040.96
2126,6071006,1795.84
2127,6658387,25000.0
2128,6486531,2299.94
2129,6053086,29000.0
2130,5887969,4725.9
2131,6209105,2450.0
2132,3170674,23854.0
2133,5283660,3780.72
2134,6653215,2488.97
2135,5423378,5356.02
2136,6401036,7246.38
2137,6566488,12200.0
2138,6674213,3465.66
2139,6778202,11500.0
2140,6395082,21300.0
2141,6694596,2205.1
2142,5695341,2362.95
2143,6713868,4950.0
2144,5550802,5671.08
2145,2691362,12854.44
2146,6310874,11657.21
2147,6778146,3382.0
2148,6766221,50000.0
2149,6657006,5828.61
2150,6222915,12995.0
2151,5346541,9990.0
2152,6572647,15500.0
2153,6023327,2520.48
2154,6027864,22950.0
2155,6778047,6500.0
2156,6228351,45000.0
2157,6687883,12500.0
2158,6216465,19500.0
2159,6228920,5818.0
2160,6090116,21000.0
2161,6500011,2205.42
2162,6088044,25700.0
2163,6778033,2362.95
2164,6766104,19400.0
2165,6675871,1732.51
2166,6550024,1732.83
2167,6677687,1890.04
2168,6485720,4883.43
2169,6682062,51450.0
2170,5221972,19500.0
2171,6778013,4253.31
2172,5322025,17000.0
2173,6694557,3465.34
2174,6558331,49990.0
2175,6228532,20800.0
2176,6467720,2835.54
2177,6088030,35000.0
2178,6672861,17989.0
2179,6777999,4095.78
2180,6766036,16200.0
2181,6556390,6500.0
2182,6652078,4750.0
2183,6694430,2835.22
2184,5613210,25900.0
2185,6417865,2520.48
2186,6566639,2678.01
2187,6777955,12400.0
2188,6765959,10680.53
2189,6362352,5040.96
2190,6701430,2205.1
2191,4024420,8191.56
2192,6480183,2142.41
2193,6392573,1654.06
2194,2558681,28900.0
2195,6777934,4800.0
2196,6765937,15752.99
2197,6484619,5040.96
2198,5372385,22350.0
2199,6676297,24999.0
2200,5143748,6773.79
2201,6565895,7250.0
2202,6671057,17000.0
2203,6777888,5758.0
2204,6765890,11950.0
2205,6456828,3780.72
2206,6635845,2299.62
2207,6459453,1890.36
2208,6467690,8100.0
2209,6086977,3308.13
2210,6428829,45000.0
2211,6108681,4705.0
2212,6765874,12900.0
2213,6670006,1620.0
2214,6643276,2142.41
2215,6702911,2362.95
2216,6464108,1417.77
2217,5950738,7250.0
2218,6077692,23629.49
2219,6403511,9990.0
2220,6765852,8034.03
2221,6666551,3623.19
2222,6153224,3780.72
2223,6652602,4860.0
2224,6581837,7246.38
2225,6163792,8821.68
2226,6428561,3650.0
2227,5382516,10300.0
2228,6765805,26800.0
2229,5985431,7980.0
2230,5729985,7876.5
2231,6694699,4299.0
2232,6080062,14177.69
2233,6036803,13800.0
2234,6326022,4032.77
2235,6386844,6600.0
2236,6765783,5900.0
2237,6652551,2678.01
2238,6676426,2265.28
2239,6677706,12444.55
2240,5947628,3100.0
2241,6263333,3999.0
2242,6461983,3400.0
2243,5540736,26000.0
2244,6662798,16000.0
2245,5987762,29900.0
2246,6647579,4410.84
2247,6670020,4733.0
2248,6045314,15700.0
2249,6676508,2804.03
2250,5751067,4316.32
2251,6697888,19500.0
2252,6765675,3938.25
2253,6081570,10800.0
2254,5444916,4095.78
2255,6151498,5600.0
2256,5759939,9800.0
2257,5698348,1291.75
2258,6140163,11674.0
2259,6777131,11814.74
2260,6765623,11500.0
2261,6701444,2268.12
2262,6688097,6616.26
2263,6677660,6300.88
2264,3108065,6675.0
2265,6105098,22900.0
2266,4846165,2993.07
2267,6777114,3465.66
2268,6765511,7500.0
2269,6631367,4000.0
2270,6624972,2173.6
2271,6620577,6808.0
2272,6405273,3780.72
2273,6287728,6600.0
2274,6099942,17500.0
2275,6777032,2835.54
2276,6704430,32900.0
2277,6687685,8400.0
2278,6677954,11999.0
2279,6677641,2929.74
2280,6213020,2850.0
2281,6670809,9432.89
2282,6444882,16390.0
2283,6461178,3290.0
2284,6765467,9136.74
2285,6662350,3790.0
2286,6688248,2804.03
2287,6663870,2500.0
2288,6479715,7990.0
2289,6202694,16351.0
2290,6676457,10500.0
2291,6776510,2678.01
2292,6549698,23990.0
2293,6688431,2930.06
2294,6714430,3465.66
2295,6652660,2517.33
2296,6294418,6616.26
2297,6372354,6480.0
2298,6314012,6900.0
2299,6776207,3150.6
2300,6552712,30000.0
2301,6066565,5040.96
2302,5859517,4410.84
2303,6676409,2567.42
2304,6401929,15752.99
2305,3937944,21800.0
2306,6467662,3623.19
2307,6775214,1512.29
2308,6223508,4708.0
2309,6688638,2520.48
2310,6235043,1732.83
2311,6677769,2992.75
2312,5755000,8191.56
2313,6672074,2993.07
2314,6785251,15200.0
2315,6384511,5600.0
2316,6688042,6112.16
2317,6694506,4095.46
2318,6307815,7750.0
2319,5598185,2678.01
2320,6681658,5671.08
2321,6077710,7246.38
2322,6785222,28700.0
2323,6158488,13100.0
2324,6764228,5387.52
2325,4656198,2583.49
2326,6456145,1512.29
2327,6221916,27761.0
2328,6039893,5671.08
2329,6081621,35000.0
2330,6236545,4000.0
2331,6386721,7681.0
2332,5394852,2205.42
2333,5460775,12500.0
2334,6662883,11500.0
2335,6230175,9998.0
2336,6077142,7876.5
2337,6672033,1572.15
2338,6785213,5356.02
2339,6776116,1827.35
2340,6688281,2520.48
2341,4952057,4725.9
2342,6555004,11000.0
2343,6302056,7200.0
2344,5143644,5671.08
2345,6458612,2240.0
2346,6785207,2205.42
2347,6401962,27800.0
2348,6647468,8506.62
2349,6661893,23500.0
2350,6677738,2047.57
2351,6629682,5450.54
2352,5874861,12000.0
2353,6458982,5356.02
2354,6785186,2047.89
2355,6775938,2047.89
2356,6681183,18903.59
2357,6696143,5040.96
2358,6687743,4725.9
2359,6676275,5670.76
2360,3434184,17000.0
2361,6129493,3300.0
2362,6785175,15031.51
2363,6775328,2362.95
2364,6763449,14500.0
2365,6675912,4725.58
2366,6653128,30000.0
2367,6676382,4568.37
2368,5876217,5143.0
2369,6086766,26900.0
2370,6785162,2142.41
2371,6775377,4265.0
2372,5991402,7980.0
2373,6675820,2551.67
2374,6624994,5985.82
2375,6377042,2520.48
2376,6475722,5671.08
2377,6086674,25500.0
2378,6785150,5950.0
2379,6775361,5954.63
2380,5998478,6931.32
2381,6660009,1890.04
2382,5714002,11000.0
2383,6675880,2835.22
2384,6236358,7599.0
2385,6563627,5954.63
2386,6785104,5702.0
2387,6775257,4069.0
2388,6763235,2583.49
2389,5990718,2362.95
2390,6556984,3780.72
2391,6756164,3780.72
2392,6091071,13000.0
2393,5879301,4600.0
2394,6325984,28700.0
2395,5997947,18900.0
2396,6763218,2142.41
2397,6532800,1795.84
2398,6552855,9000.0
2399,6755909,13000.0
2400,4075445,21500.0
2401,6671021,2995.0
2402,6476129,4001.26
2403,6553034,5883.0
2404,6617888,2520.16
2405,6757778,2390.0
2406,6228606,22500.0
2407,6755864,18700.0
2408,6579630,17200.0
2409,5147924,5513.55
